wavelength,fractal_dimension,fraction_of_coating,equi_mobility_dia,mie_epsilon,length_scale_factor,m_real_bc,m_im_bc,m_real_organics,m_im_organics,volume_total,volume_bc,volume_organics,density_bc,density_organics,mass_bc,mass_organics,mass_total,mr_total/bc,mr_nonBC/BC,q_ext,q_abs,q_sca,g,c_geo,c_ext,c_abs,c_sca,ssa,mac_total,mac_bc,mac_organics
530,2.2,10,695.5961858,2,0.118550666,1.96,0.65,1.47,0.04,10918971.79,9896016.859,1022954.928,1.5,1.1,1.48E-14,1.13E-15,1.6E-14,1.075804938,0.075804938,2.1338,1.4463,0.68756,0.81092,59503.88144,0.126969382,0.086060464,0.040912489,0.322223264,5.389127553,5.797650035,76.48116557
530,2.2,10,744.6172361,2,0.118550666,1.96,0.65,1.47,0.04,12478824.9,11309733.55,1169091.346,1.5,1.1,1.7E-14,1.29E-15,1.83E-14,1.075804938,0.075804938,2.2403,1.5033,0.73693,0.81746,65043.90303,0.145717856,0.097780499,0.047932803,0.328942552,5.357659205,5.76379623,76.03457455
530,2.2,10,790.7166274,2,0.118550666,1.96,0.65,1.47,0.04,14038678.01,12723450.25,1315227.764,1.5,1.1,1.91E-14,1.45E-15,2.05E-14,1.075804938,0.075804938,2.3347,1.5551,0.77964,0.82508,70357.1559,0.164262852,0.109412413,0.054853253,0.333935838,5.328891874,5.732848193,75.6263157
530,2.2,10,834.3671393,2,0.118550666,1.96,0.65,1.47,0.04,15598531.12,14137166.94,1461364.183,1.5,1.1,2.12E-14,1.61E-15,2.28E-14,1.075804938,0.075804938,2.4236,1.6028,0.82078,0.83102,75476.7635,0.182925484,0.120974157,0.061949818,0.338661495,5.302802151,5.704780741,75.25605681
530,2.2,15,25.100512,2,0.118550666,1.96,0.65,1.47,0.04,16521.89547,14137.16694,2384.728529,1.5,1.1,2.12E-17,2.62E-18,2.38E-17,1.12370236,0.12370236,0.14951,0.14852,0.0009877,0.0057002,784.26719,0.000117256,0.000116479,0.000000775,0.006606247,4.888144643,5.492819674,44.40351544
530,2.2,15,35.74438902,2,0.118550666,1.96,0.65,1.47,0.04,33043.79094,28274.33388,4769.457058,1.5,1.1,4.24E-17,5.25E-18,4.77E-17,1.12370236,0.12370236,0.19699,0.19446,0.0025247,0.014687,1244.946562,0.000245242,0.000242092,0.00000314,0.012816387,5.079793493,5.708175939,46.14443828
530,2.2,15,43.95562101,2,0.118550666,1.96,0.65,1.47,0.04,49565.68641,42411.50082,7154.185587,1.5,1.1,6.36E-17,7.87E-18,7.15E-17,1.12370236,0.12370236,0.2299,0.2256,0.0043005,0.021099,1631.341495,0.000375045,0.000368031,0.00000702,0.018705959,5.14822815,5.785076125,46.76609324
530,2.2,15,50.90180418,2,0.118550666,1.96,0.65,1.47,0.04,66087.58188,56548.66776,9538.914116,1.5,1.1,8.48E-17,1.05E-17,9.53E-17,1.12370236,0.12370236,0.257,0.25074,0.0062626,0.026104,1976.229483,0.000507891,0.00049552,0.0000124,0.024368093,5.198715672,5.841809072,47.22471785
530,2.2,15,57.03707983,2,0.118550666,1.96,0.65,1.47,0.04,82609.47735,70685.83471,11923.64265,1.5,1.1,1.06E-16,1.31E-17,1.19E-16,1.12370236,0.12370236,0.28157,0.27315,0.0084159,0.030702,2293.211175,0.000645699,0.000626391,0.0000193,0.029889193,5.257391411,5.907743139,47.75772358
530,2.2,15,62.5950107,2,0.118550666,1.96,0.65,1.47,0.04,99131.37282,84823.00165,14308.37117,1.5,1.1,1.27E-16,1.57E-17,1.43E-16,1.12370236,0.12370236,0.30201,0.29133,0.010676,0.035209,2589.593205,0.000782083,0.000754426,0.0000276,0.035349823,5.27667768,5.929415165,47.93291851
530,2.2,15,67.71464106,2,0.118550666,1.96,0.65,1.47,0.04,115653.2683,98960.16859,16693.0997,1.5,1.1,1.48E-16,1.84E-17,1.67E-16,1.12370236,0.12370236,0.32224,0.30917,0.013066,0.039928,2869.873407,0.000924788,0.000887279,0.0000375,0.040547418,5.319332123,5.977346063,48.32038806
530,2.2,15,72.4867242,2,0.118550666,1.96,0.65,1.47,0.04,132175.1638,113097.3355,19077.82823,1.5,1.1,1.7E-16,2.1E-17,1.91E-16,1.12370236,0.12370236,0.34216,0.32657,0.015594,0.044093,3137.06876,0.001073379,0.001024473,0.0000489,0.04557517,5.374095732,6.038884059,48.81785631
530,2.2,15,76.97439074,2,0.118550666,1.96,0.65,1.47,0.04,148697.0592,127234.5025,21462.55676,1.5,1.1,1.91E-16,2.36E-17,2.14E-16,1.12370236,0.12370236,0.35997,0.34185,0.018117,0.048649,3393.327054,0.001221496,0.001160009,0.0000615,0.050329194,5.40896107,6.078062322,49.13457025
530,2.2,15,81.22366469,2,0.118550666,1.96,0.65,1.47,0.04,165218.9547,141371.6694,23847.28529,1.5,1.1,2.12E-16,2.62E-17,2.38E-16,1.12370236,0.12370236,0.3779,0.35712,0.020787,0.052695,3640.245832,0.001375649,0.001300005,0.0000757,0.055006616,5.455567676,6.130434275,49.55794093
530,2.2,15,89.13843723,2,0.118550666,1.96,0.65,1.47,0.04,198262.7456,169646.0033,28616.74235,1.5,1.1,2.54E-16,3.15E-17,2.86E-16,1.12370236,0.12370236,0.40563,0.37959,0.026038,0.061399,4110.722978,0.001667433,0.001560389,0.000107035,0.064191505,5.456909969,6.131942614,49.57013423
530,2.2,15,96.42904785,2,0.118550666,1.96,0.65,1.47,0.04,231306.5366,197920.3372,33386.19941,1.5,1.1,2.97E-16,3.67E-17,3.34E-16,1.12370236,0.12370236,0.43209,0.40068,0.031408,0.070164,4555.640065,0.001968447,0.001825354,0.000143084,0.07268856,5.471596895,6.148446347,49.70354909
530,2.2,15,103.2247338,2,0.118550666,1.96,0.65,1.47,0.04,264350.3275,226194.6711,38155.65647,1.5,1.1,3.39E-16,4.2E-17,3.81E-16,1.12370236,0.12370236,0.45844,0.42143,0.03701,0.078717,4979.78625,0.002282933,0.002098631,0.000184302,0.080730303,5.504415746,6.185324967,50.0016729
530,2.2,15,109.6153962,2,0.118550666,1.96,0.65,1.47,0.04,297394.1185,254469.0049,42925.11352,1.5,1.1,3.82E-16,4.72E-17,4.29E-16,1.12370236,0.12370236,0.48418,0.4415,0.042675,0.087291,5386.570934,0.00260807,0.002378171,0.000229872,0.088138709,5.544541615,6.230414501,50.36617309
530,2.2,15,115.6665756,2,0.118550666,1.96,0.65,1.47,0.04,330437.9094,282743.3388,47694.57058,1.5,1.1,4.24E-16,5.25E-17,4.77E-16,1.12370236,0.12370236,0.50713,0.45887,0.048262,0.096082,5778.530063,0.002930466,0.002651594,0.000278883,0.09516692,5.563807659,6.2520638,50.5411843
530,2.2,15,124.2120635,2,0.118550666,1.96,0.65,1.47,0.04,380003.5958,325154.8396,54848.75617,1.5,1.1,4.88E-16,6.03E-17,5.48E-16,1.12370236,0.12370236,0.54152,0.48449,0.057027,0.10789,6342.82317,0.003434766,0.003073034,0.000361712,0.10530913,5.607052813,6.300658482,50.93401982
530,2.2,15,132.2266478,2,0.118550666,1.96,0.65,1.47,0.04,429569.2822,367566.3405,62002.94176,1.5,1.1,5.51E-16,6.82E-17,6.2E-16,1.12370236,0.12370236,0.57342,0.5076,0.065822,0.11915,6883.029199,0.003946867,0.003493826,0.000453055,0.114788462,5.639270652,6.336861743,51.2266841
530,2.2,15,139.799481,2,0.118550666,1.96,0.65,1.47,0.04,479134.9686,409977.8413,69157.12734,1.5,1.1,6.15E-16,7.61E-17,6.91E-16,1.12370236,0.12370236,0.60162,0.52739,0.074227,0.1315,7402.800493,0.004453673,0.003904163,0.000549488,0.123378545,5.649694953,6.348575555,51.32137762
530,2.2,15,144.6362137,2,0.118550666,1.96,0.65,1.47,0.04,512178.7596,438252.1752,73926.5844,1.5,1.1,6.57E-16,8.13E-17,7.39E-16,1.12370236,0.12370236,0.61844,0.53864,0.079802,0.1387,7739.362268,0.004786331,0.00416873,0.000617617,0.129037578,5.643352063,6.341448034,51.26375931
530,2.2,15,151.613135,2,0.118550666,1.96,0.65,1.47,0.04,561744.446,480663.676,81080.76999,1.5,1.1,7.21E-16,8.92E-17,8.1E-16,1.12370236,0.12370236,0.64399,0.5562,0.087795,0.15167,8230.950527,0.00530065,0.004578055,0.000722636,0.136329757,5.650633243,6.349629913,51.32990096
530,2.2,15,156.0978264,2,0.118550666,1.96,0.65,1.47,0.04,594788.2369,508938.0099,85850.22705,1.5,1.1,7.63E-16,9.44E-17,8.58E-16,1.12370236,0.12370236,0.65929,0.56623,0.093061,0.16016,8550.648368,0.005637357,0.004841634,0.000795732,0.141153362,5.643967225,6.342139293,51.26934739
530,2.2,15,162.6018678,2,0.118550666,1.96,0.65,1.47,0.04,644353.9233,551349.5107,93004.41263,1.5,1.1,8.27E-16,1.02E-16,9.29E-16,1.12370236,0.12370236,0.68166,0.58083,0.10083,0.17203,9019.31977,0.00614811,0.005238692,0.000909418,0.147918317,5.637068063,6.334386688,51.20667595
530,2.2,15,168.8650288,2,0.118550666,1.96,0.65,1.47,0.04,693919.6097,593761.0115,100158.5982,1.5,1.1,8.91E-16,1.1E-16,1E-15,1.12370236,0.12370236,0.70472,0.5962,0.10853,0.18407,9476.113202,0.006678006,0.005649659,0.001028443,0.154004427,5.645052468,6.343358783,51.27920565
530,2.2,15,174.9125464,2,0.118550666,1.96,0.65,1.47,0.04,743485.2962,636172.5124,107312.7838,1.5,1.1,9.54E-16,1.18E-16,1.07E-15,1.12370236,0.12370236,0.72513,0.60927,0.11585,0.1964,9922.148496,0.007194848,0.006045267,0.001149481,0.159764456,5.637649404,6.335039943,51.21195681
530,2.2,15,184.5683724,2,0.118550666,1.96,0.65,1.47,0.04,826094.7735,706858.3471,119236.4265,1.5,1.1,1.06E-15,1.31E-16,1.19E-15,1.12370236,0.12370236,0.75761,0.62994,0.12768,0.21648,10644.14338,0.008064109,0.006705172,0.001359044,0.168529982,5.627752107,6.323918327,51.12205055
530,2.2,15,193.7615286,2,0.118550666,1.96,0.65,1.47,0.04,908704.2509,777544.1818,131160.0691,1.5,1.1,1.17E-15,1.44E-16,1.31E-15,1.12370236,0.12370236,0.78828,0.64937,0.13891,0.23649,11342.423,0.008941005,0.007365429,0.001575576,0.17621911,5.619923869,6.315121717,51.05093946
530,2.2,15,202.5534842,2,0.118550666,1.96,0.65,1.47,0.04,991313.7282,848230.0165,143083.7117,1.5,1.1,1.27E-15,1.57E-16,1.43E-15,1.12370236,0.12370236,0.81856,0.66827,0.15029,0.25419,12019.8269,0.00983895,0.00803249,0.00180646,0.183602912,5.618158529,6.313138001,51.03490326
530,2.2,15,210.9931676,2,0.118550666,1.96,0.65,1.47,0.04,1073923.206,918915.8512,155007.3544,1.5,1.1,1.38E-15,1.71E-16,1.55E-15,1.12370236,0.12370236,0.8469,0.6858,0.16111,0.27172,12678.64819,0.010737547,0.008695017,0.002042657,0.190234975,5.613737958,6.308170595,50.99474715
530,2.2,15,219.1202833,2,0.118550666,1.96,0.65,1.47,0.04,1156532.683,989601.6859,166930.997,1.5,1.1,1.48E-15,1.84E-16,1.67E-15,1.12370236,0.12370236,0.87357,0.70254,0.17103,0.29039,13320.77236,0.011636627,0.009358375,0.002278252,0.195782822,5.610447261,6.304472831,50.96485472
530,2.2,15,226.9675787,2,0.118550666,1.96,0.65,1.47,0.04,1239142.16,1060287.521,178854.6397,1.5,1.1,1.59E-15,1.97E-16,1.79E-15,1.12370236,0.12370236,0.89739,0.71727,0.18012,0.30967,13947.77359,0.012516593,0.01000432,0.002512273,0.200715408,5.597851245,6.290318658,50.85043351
530,2.2,15,241.9280542,2,0.118550666,1.96,0.65,1.47,0.04,1404361.115,1201659.19,202701.925,1.5,1.1,1.8E-15,2.23E-16,2.03E-15,1.12370236,0.12370236,0.94079,0.74402,0.19678,0.34729,15161.5405,0.014263826,0.011280489,0.002983488,0.209164638,5.569344415,6.258285465,50.59147974
530,2.2,15,256.0481363,2,0.118550666,1.96,0.65,1.47,0.04,1569580.07,1343030.859,226549.2103,1.5,1.1,2.01E-15,2.49E-16,2.26E-15,1.12370236,0.12370236,0.98362,0.77031,0.2133,0.3801,16328.506,0.016061045,0.012578011,0.00348287,0.216852036,5.556271284,6.243595158,50.47272447
530,2.2,15,269.4567844,2,0.118550666,1.96,0.65,1.47,0.04,1734799.024,1484402.529,250396.4956,1.5,1.1,2.23E-15,2.75E-16,2.5E-15,1.12370236,0.12370236,1.0228,0.79473,0.22803,0.41301,17455.14976,0.017853127,0.013872131,0.003980298,0.222946813,5.544328433,6.230174947,50.36423656
530,2.2,15,282.252943,2,0.118550666,1.96,0.65,1.47,0.04,1900017.979,1625774.198,274243.7808,1.5,1.1,2.44E-15,3.02E-16,2.74E-15,1.12370236,0.12370236,1.0583,0.8171,0.24117,0.44526,18546.52746,0.01962779,0.015154368,0.004472866,0.227884343,5.53012615,6.214215809,50.23522416
530,2.2,15,294.5145037,2,0.118550666,1.96,0.65,1.47,0.04,2065236.934,1767145.868,298091.0661,1.5,1.1,2.65E-15,3.28E-16,2.98E-15,1.12370236,0.12370236,1.0923,0.83846,0.2538,0.47513,19606.67975,0.021416376,0.016439417,0.004976175,0.232353749,5.51914053,6.201871241,50.13543167
530,2.2,15,312.0382823,2,0.118550666,1.96,0.65,1.47,0.04,2313065.366,1979203.372,333861.9941,1.5,1.1,2.97E-15,3.67E-16,3.34E-15,1.12370236,0.12370236,1.1402,0.86847,0.27177,0.51544,21145.40805,0.024109994,0.018364153,0.005746688,0.238352921,5.504754017,6.185705082,50.00474573
530,2.2,15,328.6637047,2,0.118550666,1.96,0.65,1.47,0.04,2560893.798,2191260.876,369632.922,1.5,1.1,3.29E-15,4.07E-16,3.69E-15,1.12370236,0.12370236,1.1875,0.89811,0.28935,0.54945,22630.03255,0.026873164,0.020324259,0.006548,0.243663158,5.502728352,6.183428838,49.98634475
530,2.2,15,344.5176929,2,0.118550666,1.96,0.65,1.47,0.04,2808722.23,2403318.38,405403.8499,1.5,1.1,3.6E-15,4.46E-16,4.05E-15,1.12370236,0.12370236,1.2285,0.92389,0.30457,0.58328,24067.44534,0.029566857,0.022235672,0.007330222,0.247920228,5.489040062,6.168047275,49.86200142
530,2.2,15,359.6997714,2,0.118550666,1.96,0.65,1.47,0.04,3056550.662,2615375.884,441174.7779,1.5,1.1,3.92E-15,4.85E-16,4.41E-15,1.12370236,0.12370236,1.2673,0.94802,0.3193,0.61208,25463.13459,0.03226943,0.024139561,0.008130379,0.251952971,5.475864563,6.153241936,49.74231624
530,2.2,15,374.2897018,2,0.118550666,1.96,0.65,1.47,0.04,3304379.094,2827433.388,476945.7058,1.5,1.1,4.24E-15,5.25E-16,4.77E-15,1.12370236,0.12370236,1.3059,0.97166,0.3342,0.63568,26821.56061,0.035026276,0.026061438,0.008963766,0.255915461,5.468439781,6.14489869,49.67487011
530,2.2,15,397.4620467,2,0.118550666,1.96,0.65,1.47,0.04,3717426.481,3180862.562,536563.919,1.5,1.1,4.77E-15,5.9E-16,5.36E-15,1.12370236,0.12370236,1.366,1.0079,0.35811,0.66838,29012.5382,0.039631127,0.029241737,0.01038968,0.26215959,5.454007286,6.128680861,49.54376648
530,2.2,15,419.4034366,2,0.118550666,1.96,0.65,1.47,0.04,4130473.868,3534291.735,596182.1323,1.5,1.1,5.3E-15,6.56E-16,5.96E-15,1.12370236,0.12370236,1.4227,1.042,0.38071,0.6937,31123.66406,0.044279637,0.032430858,0.01184909,0.267596823,5.443942014,6.117370491,49.45233435
530,2.2,15,440.2934798,2,0.118550666,1.96,0.65,1.47,0.04,4543521.254,3887720.909,655800.3455,1.5,1.1,5.83E-15,7.21E-16,6.55E-15,1.12370236,0.12370236,1.4778,1.0735,0.40431,0.71142,33165.44604,0.049011896,0.035603106,0.013409121,0.273589119,5.433132028,6.105223285,49.3541373
530,2.2,15,460.2718561,2,0.118550666,1.96,0.65,1.47,0.04,4956568.641,4241150.082,715418.5587,1.5,1.1,6.36E-15,7.87E-16,7.15E-15,1.12370236,0.12370236,1.5295,1.1034,0.42615,0.72564,35146.18708,0.053756093,0.038780303,0.014977548,0.278620464,5.424815879,6.095878409,49.27859408
530,2.2,15,497.9173768,2,0.118550666,1.96,0.65,1.47,0.04,5782663.415,4948008.429,834654.9852,1.5,1.1,7.42E-15,9.18E-16,8.34E-15,1.12370236,0.12370236,1.6214,1.1556,0.46579,0.75012,38950.17466,0.063153813,0.045010822,0.018142602,0.287276428,5.396894888,6.064503525,49.02496202
530,2.2,15,533.007323,2,0.118550666,1.96,0.65,1.47,0.04,6608758.188,5654866.776,953891.4116,1.5,1.1,8.48E-15,1.05E-15,9.53E-15,1.12370236,0.12370236,1.7057,1.2036,0.50213,0.76744,42576.57354,0.072622861,0.051245164,0.021378975,0.294383538,5.376355237,6.041423071,48.83838147
530,2.2,15,566.0059053,2,0.118550666,1.96,0.65,1.47,0.04,7434852.962,6361725.124,1073127.838,1.5,1.1,9.54E-15,1.18E-15,1.07E-14,1.12370236,0.12370236,1.782,1.2458,0.53619,0.78116,46054.53366,0.082069179,0.057374738,0.02469398,0.300892256,5.350609585,6.012492621,48.60451002
530,2.2,15,597.2515459,2,0.118550666,1.96,0.65,1.47,0.04,8260947.735,7068583.471,1192364.265,1.5,1.1,1.06E-14,1.31E-15,1.19E-14,1.12370236,0.12370236,1.8527,1.2852,0.56747,0.79176,49405.73707,0.091534009,0.063496253,0.028036274,0.306293518,5.329336669,5.988588195,48.41126855
530,2.2,15,627.0000161,2,0.118550666,1.96,0.65,1.47,0.04,9087042.509,7775441.818,1311600.691,1.5,1.1,1.17E-14,1.44E-15,1.31E-14,1.12370236,0.12370236,1.9196,1.3228,0.59677,0.80137,52646.86393,0.10106092,0.069641272,0.031418069,0.310882476,5.313724873,5.971045183,48.26945225
530,2.2,15,655.4502267,2,0.118550666,1.96,0.65,1.47,0.04,9913137.282,8482300.165,1430837.117,1.5,1.1,1.27E-14,1.57E-15,1.43E-14,1.12370236,0.12370236,1.9811,1.3563,0.62476,0.80992,55791.09434,0.110527737,0.075669461,0.034856044,0.315360153,5.292543703,5.947243852,48.07704419
530,2.2,15,682.760507,2,0.118550666,1.96,0.65,1.47,0.04,10739232.06,9189158.512,1550073.544,1.5,1.1,1.38E-14,1.71E-15,1.55E-14,1.12370236,0.12370236,2.0398,1.3888,0.65095,0.81609,58849.07185,0.120040337,0.081729591,0.038307803,0.319124424,5.276683313,5.929421494,47.93296967
530,2.2,15,709.0593378,2,0.118550666,1.96,0.65,1.47,0.04,11565326.83,9896016.859,1669309.97,1.5,1.1,1.48E-14,1.84E-15,1.67E-14,1.12370236,0.12370236,2.0945,1.419,0.67549,0.82107,61829.54823,0.129501989,0.087736129,0.041765242,0.322506565,5.259875808,5.910534861,47.78029164
530,2.2,15,759.0291826,2,0.118550666,1.96,0.65,1.47,0.04,13217516.38,11309733.55,1907782.823,1.5,1.1,1.7E-14,2.1E-15,1.91E-14,1.12370236,0.12370236,2.1984,1.4744,0.72402,0.82746,67586.09762,0.148581277,0.099648942,0.048933686,0.32933952,5.227304121,5.87393398,47.48441304
530,2.2,15,806.0208202,2,0.118550666,1.96,0.65,1.47,0.04,14869705.92,12723450.25,2146255.676,1.5,1.1,1.91E-14,2.36E-15,2.14E-14,1.12370236,0.12370236,2.2937,1.5252,0.76848,0.83228,73107.01519,0.167685561,0.11150282,0.056181279,0.335039456,5.199222476,5.842378569,47.22932162
530,2.2,15,850.5161807,2,0.118550666,1.96,0.65,1.47,0.04,16521895.47,14137166.94,2384728.529,1.5,1.1,2.12E-14,2.62E-15,2.38E-14,1.12370236,0.12370236,2.3815,1.5722,0.80935,0.83654,78426.719,0.186773231,0.123302488,0.063474665,0.339848835,5.17448223,5.814577896,47.0045832
530,2.2,20,25.735968,2,0.118550666,1.96,0.65,1.47,0.04,17808.75884,14137.16694,3671.591901,1.5,1.1,2.12E-17,4.04E-18,2.52E-17,1.190455467,0.190455467,0.1458,0.14478,0.0010195,0.0057783,824.479576,0.000120209,0.000119368,0.000000841,0.006992455,4.728481289,5.6290464,29.55570926
530,2.2,20,36.64931026,2,0.118550666,1.96,0.65,1.47,0.04,35617.51768,28274.33388,7343.183801,1.5,1.1,4.24E-17,8.08E-18,5.05E-17,1.190455467,0.190455467,0.19188,0.18928,0.0025994,0.01522,1308.779746,0.000251129,0.000247726,0.0000034,0.013547009,4.906530445,5.841005991,30.6686182
530,2.2,20,45.06842154,2,0.118550666,1.96,0.65,1.47,0.04,53426.27653,42411.50082,11014.7757,1.5,1.1,6.36E-17,1.21E-17,7.57E-17,1.190455467,0.190455467,0.22396,0.21954,0.004426,0.021904,1714.986628,0.000384088,0.000376508,0.00000759,0.019762458,4.971487413,5.918334369,31.07463636
530,2.2,20,52.19045745,2,0.118550666,1.96,0.65,1.47,0.04,71235.03537,56548.66776,14686.3676,1.5,1.1,8.48E-17,1.62E-17,1.01E-16,1.190455467,0.190455467,0.25031,0.24387,0.0064389,0.02722,2077.558346,0.000520034,0.000506654,0.0000134,0.025723703,5.017470377,5.973075039,31.36205615
530,2.2,20,58.48105654,2,0.118550666,1.96,0.65,1.47,0.04,89043.79421,70685.83471,18357.9595,1.5,1.1,1.06E-16,2.02E-17,1.26E-16,1.190455467,0.190455467,0.27513,0.26643,0.008696,0.031808,2410.792905,0.000663281,0.000642308,0.000021,0.031606877,5.088692709,6.057862054,31.80723641
530,2.2,20,64.17969451,2,0.118550666,1.96,0.65,1.47,0.04,106852.5531,84823.00165,22029.5514,1.5,1.1,1.27E-16,2.42E-17,1.51E-16,1.190455467,0.190455467,0.29595,0.28495,0.011008,0.036848,2722.371578,0.000805686,0.00077574,0.00003,0.037195472,5.121509867,6.096929419,32.01236239
530,2.2,20,69.42893577,2,0.118550666,1.96,0.65,1.47,0.04,124661.3119,98960.16859,25701.1433,1.5,1.1,1.48E-16,2.83E-17,1.77E-16,1.190455467,0.190455467,0.31667,0.30318,0.013492,0.041264,3017.02282,0.000955401,0.000914701,0.0000407,0.042605867,5.176238809,6.162081786,32.35444954
530,2.2,20,74.32183114,2,0.118550666,1.96,0.65,1.47,0.04,142470.0707,113097.3355,29372.7352,1.5,1.1,1.7E-16,3.23E-17,2.02E-16,1.190455467,0.190455467,0.3338,0.31784,0.015961,0.046145,3297.918304,0.001100845,0.00104821,0.0000526,0.047816058,5.190290417,6.1788096,32.44228012
530,2.2,20,78.9231095,2,0.118550666,1.96,0.65,1.47,0.04,160278.8296,127234.5025,33044.32711,1.5,1.1,1.91E-16,3.63E-17,2.27E-16,1.190455467,0.190455467,0.34922,0.33073,0.018488,0.051021,3567.315943,0.001245778,0.001179818,0.000066,0.05294084,5.192850947,6.181857797,32.4582849
530,2.2,20,83.27996,2,0.118550666,1.96,0.65,1.47,0.04,178087.5884,141371.6694,36715.91901,1.5,1.1,2.12E-16,4.04E-17,2.52E-16,1.190455467,0.190455467,0.36444,0.34332,0.021126,0.055632,3826.895194,0.001394674,0.00131385,0.0000808,0.05796839,5.204498325,6.195723482,32.53108766
530,2.2,20,91.39510653,2,0.118550666,1.96,0.65,1.47,0.04,213705.1061,169646.0033,44059.10281,1.5,1.1,2.54E-16,4.85E-17,3.03E-16,1.190455467,0.190455467,0.394,0.36745,0.026547,0.064971,4321.495507,0.001702669,0.001587934,0.000114723,0.067378173,5.241846176,6.240184436,32.76453307
530,2.2,20,98.87028956,2,0.118550666,1.96,0.65,1.47,0.04,249322.6238,197920.3372,51402.28661,1.5,1.1,2.97E-16,5.65E-17,3.53E-16,1.190455467,0.190455467,0.42348,0.39125,0.032239,0.073586,4789.225199,0.002028141,0.001873784,0.0001544,0.076128743,5.301817503,6.31157763,33.13938812
530,2.2,20,105.8380182,2,0.118550666,1.96,0.65,1.47,0.04,284940.1415,226194.6711,58745.47041,1.5,1.1,3.39E-16,6.46E-17,4.04E-16,1.190455467,0.190455467,0.45041,0.41239,0.038022,0.081974,5235.118985,0.00235795,0.002158911,0.00019905,0.084416421,5.345002351,6.362987269,33.40931809
530,2.2,20,112.3904695,2,0.118550666,1.96,0.65,1.47,0.04,320557.6592,254469.0049,66088.65421,1.5,1.1,3.82E-16,7.27E-17,4.54E-16,1.190455467,0.190455467,0.4748,0.43096,0.04384,0.090231,5662.76108,0.002688679,0.002440424,0.000248255,0.092333614,5.370638202,6.393505608,33.56955681
530,2.2,20,118.5948433,2,0.118550666,1.96,0.65,1.47,0.04,356175.1768,282743.3388,73431.83801,1.5,1.1,4.24E-16,8.08E-17,5.05E-16,1.190455467,0.190455467,0.4963,0.44682,0.049483,0.099423,6074.817456,0.003014932,0.00271435,0.0003006,0.099703808,5.376121084,6.400032734,33.60382795
530,2.2,20,127.3566727,2,0.118550666,1.96,0.65,1.47,0.04,409601.4534,325154.8396,84446.61371,1.5,1.1,4.88E-16,9.29E-17,5.81E-16,1.190455467,0.190455467,0.52794,0.46982,0.058125,0.11207,6668.044034,0.003520327,0.00313278,0.00038758,0.110097738,5.395545068,6.423156121,33.72523894
530,2.2,20,135.5741578,2,0.118550666,1.96,0.65,1.47,0.04,463027.7299,367566.3405,95461.38942,1.5,1.1,5.51E-16,1.05E-16,6.56E-16,1.190455467,0.190455467,0.55761,0.49101,0.066593,0.12524,7235.948498,0.004034837,0.003552923,0.000481864,0.119425764,5.4130951,6.444048653,33.83493667
530,2.2,20,143.3387084,2,0.118550666,1.96,0.65,1.47,0.04,516454.0064,409977.8413,106476.1651,1.5,1.1,6.15E-16,1.17E-16,7.32E-16,1.190455467,0.190455467,0.58545,0.51036,0.075089,0.13761,7782.370459,0.004556189,0.003971811,0.00058437,0.128258604,5.425299674,6.458577655,33.91122223
530,2.2,20,148.29789,2,0.118550666,1.96,0.65,1.47,0.04,552071.5241,438252.1752,113819.3489,1.5,1.1,6.57E-16,1.25E-16,7.83E-16,1.190455467,0.190455467,0.60255,0.52194,0.080602,0.14607,8136.189047,0.004902461,0.004246603,0.000655793,0.133768152,5.426416432,6.459907106,33.91820261
530,2.2,20,155.4514422,2,0.118550666,1.96,0.65,1.47,0.04,605497.8006,480663.676,124834.1246,1.5,1.1,7.21E-16,1.37E-16,8.58E-16,1.190455467,0.190455467,0.62846,0.53942,0.089043,0.15767,8652.98292,0.005438054,0.004667592,0.000770488,0.141684435,5.438099818,6.473815656,33.99123044
530,2.2,20,160.0496701,2,0.118550666,1.96,0.65,1.47,0.04,641115.3183,508938.0099,132177.3084,1.5,1.1,7.63E-16,1.45E-16,9.09E-16,1.190455467,0.190455467,0.645,0.55047,0.094537,0.16532,8989.072896,0.005797952,0.004948215,0.0008498,0.146568992,5.444766475,6.481752015,34.03290086
530,2.2,20,166.7183707,2,0.118550666,1.96,0.65,1.47,0.04,694541.5948,551349.5107,143192.0841,1.5,1.1,8.27E-16,1.58E-16,9.85E-16,1.190455467,0.190455467,0.66695,0.56459,0.10235,0.17789,9481.774877,0.00632387,0.005353315,0.00097046,0.15345978,5.437401657,6.472984527,33.98686654
530,2.2,20,173.1400928,2,0.118550666,1.96,0.65,1.47,0.04,747967.8714,593761.0115,154206.8598,1.5,1.1,8.91E-16,1.7E-16,1.06E-15,1.190455467,0.190455467,0.68851,0.57857,0.10994,0.19028,9961.989861,0.00685893,0.005763708,0.001095221,0.159678146,5.436080967,6.471412304,33.97861147
530,2.2,20,179.3407121,2,0.118550666,1.96,0.65,1.47,0.04,801394.1479,636172.5124,165221.6355,1.5,1.1,9.54E-16,1.82E-16,1.14E-15,1.190455467,0.190455467,0.70913,0.59174,0.11739,0.20236,10430.89509,0.007396861,0.006172378,0.001224483,0.165540874,5.433418937,6.468243276,33.96197226
